,0
5166,117.80638
5167,178.65334
5168,312.73984
5169,420.25766
5170,654.7075
5171,911.6012
5172,717.72064
5173,639.892
5174,547.85815
5175,468.4785
5176,143.50139
5177,19.378899
5178,0.00031673667
5179,0.0
5180,0.00063347333
5181,0.00063347165
5182,0.00063347165
5183,0.0022171533
5184,0.0
5185,0.0015836817
5186,0.0022171533
5187,0.00316736
5188,0.001266945
5189,32.101276
5190,232.46233
5191,490.44385
5192,732.8285
5193,920.28015
5194,1037.4495
5195,1079.0566
5196,991.07434
5197,840.80383
5198,741.7862
5199,469.30734
5200,137.28201
5201,21.221651
5202,0.0
5203,0.0
5204,0.0
5205,0.0
5206,0.00031673667
5207,0.00095021
5208,0.0
5209,0.00095021
5210,0.00063347165
5211,0.00063347333
5212,0.0
5213,32.220695
5214,252.10634
5215,515.02936
5216,767.18286
5217,951.96686
5218,1062.84
5219,1086.5316
5220,1036.1139
5221,946.86115
5222,768.12634
5223,482.991
5224,213.71616
5225,12.740411
5226,0.0
5227,0.00031673667
5228,0.00031673667
5229,0.00031673667
5230,0.00063347333
5231,0.0015836817
5232,0.00095021
5233,0.00063347165
5234,0.0019004183
5235,0.0019004167
5236,0.0034840966
5237,31.422705
5238,251.9885
5239,515.24866
5240,757.72736
5241,905.9113
5242,1064.8983
5243,1099.325
5244,1060.4467
5245,942.142
5246,744.94183
5247,426.13867
5248,117.32733
5249,35.043095
5250,0.0
5251,0.0
5252,0.0
5253,0.0
5254,0.0
5255,0.00031673667
5256,0.00031673667
5257,0.00031673667
5258,0.001266945
5259,0.001266945
5260,0.0041175717
5261,31.66321
5262,248.16116
5263,508.864
5264,751.19165
5265,937.1663
5266,1054.5233
5267,1097.9784
5268,1059.36
5269,946.4595
5270,760.55365
5271,524.0967
5272,257.975
5273,35.65663
5274,0.0
5275,0.0
5276,0.0
5277,0.0
5278,0.0
5279,0.0
5280,0.0
5281,0.00031673667
5282,0.00031673667
5283,0.00095021
5284,0.051311318
5285,31.344238
5286,245.309
5287,360.69534
5288,694.52985
5289,860.0443
5290,996.17114
5291,1074.7509
5292,1044.9813
5293,955.35535
5294,696.5895
5295,483.70685
5296,265.822
5297,34.901882
5298,0.0
5299,0.0
5300,0.0
5301,0.0
5302,0.0
5303,0.0
5304,0.0
5305,0.00031673667
5306,0.0
5307,0.00031673667
5308,0.00095020834
5309,34.576157
5310,258.53317
5311,529.7425
5312,773.34033
5313,952.7365
5314,1065.655
5315,1100.62
5316,1059.5017
5317,940.0267
5318,786.356
5319,499.74066
5320,259.29416
5321,22.89307
5322,0.0
5323,0.0
5324,0.0
5325,0.0
5326,0.00095020834
5327,0.0
5328,0.0
5329,0.00063347165
5330,0.00095021
5331,0.00031673667
5332,0.00063347333
5333,33.22842
5334,245.61433
5335,500.29935
5336,733.30835
5337,923.8233
5338,1035.3116
5339,1123.4476
5340,1059.1338
5341,794.2195
5342,638.33014
5343,549.433
5344,255.15033
5345,17.481936
5346,0.0
5347,0.00063347333
5348,0.0
5349,0.0
5350,0.0
5351,0.00031673667
5352,0.00031673667
5353,0.0
5354,0.00095020834
5355,0.00031673667
5356,0.0015836817
5357,30.337954
5358,231.91116
5359,498.941
5360,615.03986
5361,846.9792
5362,1014.11536
5363,941.2865
5364,953.757
5365,884.65485
5366,635.2523
5367,320.5075
5368,265.48282
5369,35.768665
5370,0.0
5371,0.0
5372,0.0
5373,0.0
5374,0.0
5375,0.00095020834
5376,0.00031673667
5377,0.001266945
5378,0.00095021
5379,0.00031673667
5380,0.03515773
5381,9.674707
5382,86.35043
5383,244.134
5384,395.40466
5385,729.4402
5386,851.88
5387,906.62317
5388,908.50464
5389,692.97766
5390,614.231
5391,413.06018
5392,144.495
5393,36.17504
5394,0.0
5395,0.0
5396,0.0
5397,0.0
5398,0.00031673667
5399,0.00063347165
5400,0.00158368
5401,0.00031673667
5402,0.00158368
5403,0.00095020834
5404,0.00095020834
5405,36.15963
5406,252.00717
5407,513.81036
5408,737.0132
5409,922.71765
5410,1050.875
5411,994.2025
5412,900.2272
5413,869.09686
5414,544.5595
5415,251.065
5416,198.06166
5417,23.696623
5418,0.0
5419,0.0
5420,0.0
5421,0.0019004183
5422,0.0
5423,0.00031673667
5424,0.002850625
5425,0.0022171533
5426,0.00031673667
5427,0.0012669467
5428,0.0041175666
5429,34.396866
5430,250.35083
5431,502.1175
5432,705.9625
5433,923.04486
5434,1046.2104
5435,1102.0216
5436,1048.3334
5437,946.3547
5438,753.10535
5439,511.60535
5440,258.37967
5441,38.251984
5442,0.0
5443,0.0
5444,0.0
5445,0.0
5446,0.0
5447,0.0
5448,0.00031673667
5449,0.00158368
5450,0.00095020834
5451,0.001266945
5452,0.00095020834
5453,24.032991
5454,226.18233
5455,445.73868
5456,637.175
5457,839.5365
5458,1066.3517
5459,988.9892
5460,981.0885
5461,767.901
5462,452.40466
5463,577.9758
5464,276.6495
5465,39.218586
5466,0.0
5467,0.0
5468,0.0
5469,0.0
5470,0.0034841066
5471,0.038008317
5472,0.020904602
5473,0.0057012485
5474,0.001266945
5475,0.0031673617
5476,0.010452294
5477,18.367237
5478,158.68527
5479,231.07184
5480,419.4555
5481,530.5862
5482,846.28784
5483,1030.3298
5484,901.1485
5485,741.35565
5486,527.87335
5487,377.2155
5488,166.3462
5489,8.175912
5490,0.0019004167
5491,0.0
5492,0.001266945
5493,0.0012669433
5494,0.00095020834
5495,0.0012669467
5496,0.0066514635
5497,0.0680983
5498,0.0544786
5499,0.04687695
5500,0.1023058
5501,11.603965
5502,147.9733
5503,388.37115
5504,529.1643
5505,695.63336
5506,698.8025
5507,785.547
5508,714.1928
5509,696.818
5510,700.43866
5511,628.87286
5512,316.24484
5513,26.859568
5514,0.00031673667
5515,0.00063347333
5516,0.00095020834
5517,0.009502082
5518,0.017103758
5519,0.0104523
5520,0.0057012583
5521,0.0
5522,0.00158368
5523,0.009818815
5524,0.0022171533
5525,38.878723
5526,239.946
5527,471.13034
5528,679.83215
5529,762.48883
5530,805.442
5531,632.6827
5532,596.43536
5533,560.7418
5534,215.499
5535,138.16283
5536,139.34337
5537,13.167052
5538,0.013619652
5539,0.032307085
5540,0.042442635
5541,0.040542215
5542,0.0174205
5543,0.05226145
5544,0.017737228
5545,0.01932089
5546,0.027239317
5547,0.02945645
5548,0.0031673617
5549,26.744255
5550,81.96218
5551,281.329
5552,510.18384
5553,499.55634
5554,593.195
5555,876.5892
5556,650.2137
5557,877.91565
5558,530.9195
5559,392.7735
5560,131.59326
5561,18.852774
5562,0.00031673667
5563,0.00031673667
5564,0.0
5565,0.00095020834
5566,0.0034840982
5567,0.0019004167
5568,0.0047510415
5569,0.006651453
5570,0.042442594
5571,0.09533741
5572,0.11814238
5573,12.298886
5574,87.14263
5575,250.238
5576,287.13733
5577,689.2345
5578,1072.259
5579,1045.4486
5580,939.189
5581,940.78516
5582,759.5215
5583,465.64233
5584,247.9155
5585,36.461475
5586,0.0
5587,0.0
5588,0.0
5589,0.00031673667
5590,0.00063347165
5591,0.00063347333
5592,0.00031673667
5593,0.00031673667
5594,0.00063347333
5595,0.006017985
5596,0.002850625
5597,40.454803
5598,249.41133
5599,533.3232
5600,753.208
5601,945.3182
5602,1057.45
5603,1072.3167
5604,1049.5316
5605,936.4302
5606,760.08014
5607,463.4705
5608,221.24933
5609,19.311413
5610,0.0
5611,0.0
5612,0.0
5613,0.0
5614,0.0
5615,0.0
5616,0.00031673667
5617,0.0
5618,0.00063347333
5619,0.00063347165
5620,0.00031673667
5621,37.399006
5622,252.47966
5623,515.19165
5624,742.4948
5625,928.6485
5626,1045.7683
5627,1067.4434
5628,1046.9266
5629,883.7032
5630,748.853
5631,522.1487
5632,253.31683
5633,29.72384
5634,0.0
5635,0.0
5636,0.00095021
5637,0.00031673667
5638,0.001266945
5639,0.0019004167
5640,0.0038008317
5641,0.0019004167
5642,0.011085765
5643,0.0278728
5644,0.031356882
5645,27.223808
5646,81.959015
5647,211.93967
5648,206.082
5649,275.71066
5650,345.89532
5651,497.45834
5652,539.3905
5653,705.8255
5654,785.8648
5655,495.84167
5656,261.1465
5657,31.63342
5658,0.00031673667
5659,0.00031673667
5660,0.0019004167
5661,0.003484095
5662,0.00063347333
5663,0.00031673667
5664,0.00031673667
5665,0.00031673667
5666,0.055428844
5667,0.042125933
5668,0.0560623
5669,31.738234
5670,195.98218
5671,169.518
5672,227.44383
5673,241.4165
5674,423.5685
5675,509.3245
5676,896.42065
5677,695.4507
5678,580.37964
5679,419.62082
5680,246.38684
5681,44.00673
5682,0.0
5683,0.0
5684,0.0
5685,0.0
5686,0.00031673667
5687,0.0
5688,0.006651455
5689,0.001266945
5690,0.00031673667
5691,0.00031673667
5692,0.004117565
5693,44.522083
5694,252.00034
5695,469.01483
5696,550.93884
5697,568.23285
5698,785.34467
5699,943.26416
5700,847.29535
5701,614.20264
5702,807.74084
5703,550.9742
5704,276.29916
5705,50.546703
5706,0.0
5707,0.0
5708,0.0
5709,0.0
5710,0.0
5711,0.0
5712,0.0019004167
5713,0.0
5714,0.00063347333
5715,0.0
5716,0.00253389
5717,40.71387
5718,250.73416
5719,513.172
5720,738.517
5721,924.90735
5722,869.5728
5723,1006.2993
5724,706.3152
5725,688.695
5726,808.26514
5727,530.74817
5728,263.47015
5729,41.946293
5730,0.0
5731,0.0
5732,0.0
5733,0.00031673667
5734,0.00031673667
5735,0.00063347333
5736,0.00063347333
5737,0.0025338884
5738,0.0063347286
5739,0.02312175
5740,0.0709489
5741,40.826973
5742,237.21733
5743,450.56982
5744,728.4512
5745,824.25635
5746,1054.676
5747,1029.736
5748,967.64514
5749,980.09686
5750,794.189
5751,521.98083
5752,240.90584
5753,27.968779
5754,0.0
5755,0.0
5756,0.0
5757,0.0
5758,0.0
5759,0.00158368
5760,0.00063347333
5761,0.0012669467
5762,0.0025338884
5763,0.00095021
5764,0.00031673667
5765,30.380117
5766,238.859
5767,509.859
5768,647.6835
5769,869.9973
5770,841.07935
5771,902.356
5772,891.349
5773,694.8873
5774,666.7003
5775,308.14117
5776,213.816
5777,54.261406
5778,0.00031673667
5779,0.0019004183
5780,0.0019004183
5781,0.00031673667
5782,0.00063347333
5783,0.0038008334
5784,0.0063347234
5785,0.0022171533
5786,0.011402495
5787,0.0034840966
5788,0.006968195
5789,20.65596
5790,244.566
5791,525.93884
5792,732.35065
5793,867.79333
5794,1032.791
5795,592.63116
5796,945.1998
5797,739.5992
5798,587.77814
5799,548.46765
5800,236.49867
5801,41.64737
5802,0.0
5803,0.0
5804,0.0
5805,0.0
5806,0.0
5807,0.00031673667
5808,0.0
5809,0.00031673667
5810,0.00095021
5811,0.00031673667
5812,0.00063347333
5813,50.516666
5814,273.82233
5815,530.6145
5816,759.502
5817,953.6793
5818,1064.3883
5819,1109.24
5820,1078.6333
5821,949.7338
5822,775.7833
5823,540.83484
5824,285.55234
5825,50.645542
5826,0.0
5827,0.0
5828,0.0
5829,0.0
5830,0.00031673667
5831,0.00031673667
5832,0.00031673667
5833,0.0015836817
5834,0.00031673667
5835,0.00063347333
5836,0.0
5837,42.55035
5838,236.48167
5839,514.6772
5840,744.42365
5841,935.4385
5842,1032.564
5843,1098.0917
5844,1041.1575
5845,934.33386
5846,759.60565
5847,479.559
5848,291.82217
5849,80.27523
5850,0.0
5851,0.0
5852,0.0
5853,0.00031673667
5854,0.001266945
5855,0.0034840982
5856,0.00031673667
5857,0.00031673667
5858,0.00031673667
5859,0.00095021
5860,0.007601665
5861,15.810207
5862,245.17836
5863,517.283
5864,740.9663
5865,717.78033
5866,936.8463
5867,986.4545
5868,912.0828
5869,847.03314
5870,655.67017
5871,397.64682
5872,171.49622
5873,54.939667
5874,0.0057012583
5875,0.023755204
5876,0.00823514
5877,0.00855187
5878,0.0031673617
5879,0.002850625
5880,0.017103743
5881,0.047193684
5882,0.0015836817
5883,0.006968192
5884,0.00253389
5885,20.748127
5886,99.3814
5887,262.8175
5888,720.6365
5889,935.0413
5890,1049.6383
5891,1093.1083
5892,1053.7367
5893,955.0707
5894,781.0933
5895,534.28986
5896,292.8965
5897,52.39705
5898,0.00031673667
5899,0.0
5900,0.0
5901,0.0
5902,0.00031673667
5903,0.0
5904,0.0
5905,0.00063347165
5906,0.00063347333
5907,0.0019004183
5908,0.0012669467
5909,41.966015
5910,255.2905
5911,521.86066
5912,749.79315
5913,943.5393
5914,1057.9933
5915,1101.6516
5916,1067.955
5917,956.40515
5918,776.9325
5919,545.172
5920,283.05783
5921,40.207172
5922,0.0
5923,0.0
5924,0.0
5925,0.0
5926,0.00031673667
5927,0.0
5928,0.0
5929,0.00095020834
5930,0.001266945
5931,0.001266945
5932,0.00063347333
5933,41.39047
5934,253.524
5935,513.89514
5936,737.9582
5937,927.7725
5938,1044.2367
5939,1104.735
5940,963.42786
5941,970.98816
5942,737.36316
5943,463.96817
5944,303.15268
5945,40.21091
5946,0.0
5947,0.00095020834
5948,0.0
5949,0.0
5950,0.0
5951,0.0
5952,0.00063347333
5953,0.0
5954,0.00095020834
5955,0.0034840982
5956,0.00063347165
5957,30.808628
5958,159.6869
5959,460.80518
5960,516.6253
5961,909.114
5962,560.62085
5963,804.04016
5964,962.37036
5965,524.06885
5966,429.22733
5967,193.48083
5968,239.848
5969,12.754336
5970,0.0031673617
5971,0.0063347216
5972,0.01615356
5973,0.0120359585
5974,0.0038008317
5975,0.013936384
5976,0.14411484
5977,0.12447712
5978,0.139364
5979,0.0814013
5980,0.0639807
5981,22.953264
5982,131.31197
5983,376.41217
5984,642.1085
5985,692.7785
5986,209.99683
5987,880.65686
5988,844.193
5989,747.42236
5990,594.10815
5991,400.6515
5992,12.902583
5993,4.2658067
5994,0.18085617
5995,0.142848
5996,0.15235
5997,0.2347015
5998,0.27270985
5999,0.20999616
6000,0.08330145
6001,0.0579627
6002,0.062713735
6003,0.019954383
6004,0.02375523
6005,28.161976
6006,239.6545
6007,330.19284
6008,393.86032
6009,621.6643
6010,749.23517
6011,926.109
6012,1079.3163
6013,972.89685
6014,443.9265
6015,462.91165
6016,216.3825
6017,51.044903
6018,0.0028506233
6019,0.007918405
6020,0.019637622
6021,0.012035975
6022,0.016153544
6023,0.00095021
6024,0.00570125
6025,0.058279432
6026,0.019004166
6027,0.00253389
6028,0.0050677783
6029,19.088106
6030,101.014915
6031,152.59653
6032,322.95517
6033,195.91766
6034,821.1113
6035,570.39014
6036,623.0463
6037,328.10834
6038,183.83667
6039,105.9132
6040,70.525215
6041,16.083887
6042,0.0038008334
6043,0.018687423
6044,0.022804996
6045,0.007601665
6046,0.028822992
6047,0.03705815
6048,0.03420749
6049,0.023121716
6050,0.04244264
6051,0.010135555
6052,0.009502089
6053,21.009113
6054,224.45665
6055,350.09967
6056,719.31464
6057,680.2557
6058,590.5162
6059,920.8505
6060,1042.3486
6061,590.68964
6062,322.77917
6063,165.35912
6064,54.524582
6065,9.033311
6066,0.068098284
6067,0.037058134
6068,0.040225495
6069,0.106106594
6070,0.13492984
6071,0.19447567
6072,0.1628025
6073,0.14601517
6074,0.1564675
6075,0.22519933
6076,0.15646766
6077,5.1843457
6078,30.68415
6079,39.410217
6080,70.40822
6081,696.20215
6082,821.1113
6083,880.65686
6084,844.193
6085,747.42236
6086,167.7365
6087,146.104
6088,82.6103
6089,21.727802
6090,0.01995439
6091,0.03642465
6092,0.025338883
6093,0.028189518
6094,0.024071934
6095,0.026289077
6096,0.027556038
6097,0.053845134
6098,0.061763532
6099,0.019004164
6100,0.08298485
6101,12.710629
6102,86.452415
6103,362.24167
6104,336.954
6105,286.70435
6106,682.37134
6107,729.0425
6108,930.9012
6109,631.278
6110,498.04565
6111,467.508
6112,306.345
6113,33.92659
6114,0.00253389
6115,0.0012669467
6116,0.002217155
6117,0.011402502
6118,0.030723417
6119,0.013619646
6120,0.016470272
6121,0.011085755
6122,0.0063347234
6123,0.006651453
6124,0.017420474
6125,22.072397
6126,220.31264
6127,458.25732
6128,584.31714
6129,735.5625
6130,765.33014
6131,933.5543
6132,848.92816
6133,846.6375
6134,632.998
6135,510.37634
6136,305.15567
6137,64.534454
6138,0.00095020834
6139,0.0
6140,0.0
6141,0.0019004167
6142,0.00095021
6143,0.00095020834
6144,0.0
6145,0.00063347333
6146,0.0022171533
6147,0.002217155
6148,0.0031673633
6149,40.789955
6150,260.61584
6151,523.1235
6152,743.3807
6153,935.973
6154,1055.5466
6155,1119.7567
6156,1091.3367
6157,975.2235
6158,775.43134
6159,579.1068
6160,308.28967
6161,64.41471
6162,0.0050677834
6163,0.0
6164,0.0
6165,0.0
6166,0.00063347333
6167,0.00063347333
6168,0.0
6169,0.00031673667
6170,0.00031673667
6171,0.00063347333
6172,0.00095021
6173,40.7823
6174,252.58633
6175,513.7758
6176,741.43884
6177,930.50134
6178,1028.3242
6179,1163.0767
6180,940.49316
6181,920.45483
6182,625.6587
6183,445.51666
6184,340.92734
6185,66.4928
6186,0.0
6187,0.0
6188,0.0
6189,0.0
6190,0.0015836817
6191,0.0019004167
6192,0.01045229
6193,0.0031673633
6194,0.00095021
6195,0.002850625
6196,0.011085757
6197,39.875786
6198,246.32933
6199,508.23117
6200,735.82416
6201,924.73615
6202,1036.05
6203,1083.02
6204,1091.9767
6205,919.43915
6206,807.5888
6207,567.7837
6208,309.91718
6209,64.083084
6210,0.0
6211,0.0
6212,0.0
6213,0.0
6214,0.0
6215,0.00095021
6216,0.00063347165
6217,0.13936394
6218,0.00031673667
6219,0.00095021
6220,0.0019004167
6221,36.93752
6222,175.99959
6223,387.6505
6224,562.4235
6225,899.26935
6226,914.18
6227,914.8435
6228,1080.1064
6229,923.4423
6230,692.0935
6231,254.01483
6232,231.47284
6233,38.32954
6234,0.001266945
6235,0.0044343066
6236,0.00095020834
6237,0.12511069
6238,0.06303053
6239,0.46813583
6240,0.1406308
6241,0.10927395
6242,0.009502089
6243,0.009818821
6244,0.0022171517
6245,36.564064
6246,234.17934
6247,467.28915
6248,606.679
6249,897.1412
6250,963.439
6251,857.90216
6252,672.96783
6253,871.5627
6254,670.0372
6255,264.91333
6256,166.61467
6257,37.886093
6258,0.0
6259,0.0022171517
6260,0.00095020834
6261,0.001266945
6262,0.0028506233
6263,0.0050677718
6264,0.00633472
6265,0.065247595
6266,0.0769669
6267,0.0044343066
6268,0.003800835
6269,26.535225
6270,108.41257
6271,407.23367
6272,511.092
6273,465.62833
6274,931.5283
6275,495.331
6276,859.0498
6277,584.1478
6278,682.03284
6279,474.89767
6280,119.42635
6281,16.90486
6282,0.08361838
6283,0.15393372
6284,0.16280223
6285,0.22171533
6286,0.13746345
6287,0.10103875
6288,0.022488281
6289,0.032940563
6290,0.08330158
6291,0.1428481
6292,0.22393234
6293,4.2841763
6294,52.87125
6295,224.82133
6296,275.57584
6297,327.46933
6298,202.89484
6299,669.37964
6300,758.4067
6301,430.923
6302,462.72583
6303,402.747
6304,84.2021
6305,4.423539
6306,0.14854929
6307,0.0357912
6308,0.026922584
6309,0.085202
6310,0.05226145
6311,0.080451034
6312,0.15615079
6313,0.08235146
6314,0.19067517
6315,0.348093
6316,0.1482327
6317,13.432156
6318,86.020164
6319,112.07307
6320,227.06934
6321,421.42084
6322,630.498
6323,425.90933
6324,580.7967
6325,874.8382
6326,569.56683
6327,156.22705
6328,47.084835
6329,26.383188
6330,0.06493091
6331,0.057329215
6332,0.033890765
6333,0.023438472
6334,0.06714805
6335,0.004117575
6336,0.0057012485
6337,0.0031673633
6338,0.00411757
6339,0.0038008317
6340,0.0015836817
6341,31.34605
6342,234.61484
6343,489.64716
6344,693.9902
6345,896.343
6346,884.86316
6347,808.999
6348,902.0387
6349,772.19965
6350,802.26733
6351,534.135
6352,289.4425
6353,53.832886
6354,0.036108
6355,0.0
6356,0.0
6357,0.0
6358,0.0
6359,0.0
6360,0.008551871
6361,0.00031673667
6362,0.0047510485
6363,0.0053845085
6364,0.008551878
6365,35.09725
6366,233.54384
6367,496.28983
6368,733.73615
6369,910.9705
6370,980.17914
6371,1020.19214
6372,861.88116
6373,831.4058
6374,675.3355
6375,589.3625
6376,317.75583
6377,71.85141
6378,0.0
6379,0.0
6380,0.0
6381,0.0
6382,0.0
6383,0.05606232
6384,0.028823016
6385,0.07316587
6386,0.022171516
6387,0.00031673667
6388,0.008235152
6389,37.89338
6390,218.73233
6391,421.148
6392,704.4768
6393,885.414
6394,946.90283
6395,1047.7733
6396,1026.8823
6397,737.366
6398,484.66516
6399,540.88416
6400,322.52716
6401,83.8767
6402,0.052894987
6403,0.00411757
6404,0.00031673667
6405,0.0
6406,0.0
6407,0.03484097
6408,0.033257283
6409,0.054478616
6410,0.016153544
6411,0.0123527
6412,0.00411758
6413,14.649692
6414,187.94078
6415,303.61566
6416,198.07419
6417,791.06415
6418,621.8165
6419,574.456
6420,1058.8872
6421,672.081
6422,578.60016
6423,66.97832
6424,14.932847
6425,7.056882
6426,0.07886729
6427,0.041809183
6428,0.049410835
6429,0.08298488
6430,0.10420615
6431,0.01995437
6432,0.0351577
6433,0.04497655
6434,0.0272393
6435,0.04022551
6436,0.04434305
6437,13.530041
6438,58.247185
6439,228.457
6440,293.27716
6441,518.01117
6442,418.401
6443,880.65686
6444,844.193
6445,747.42236
6446,297.49884
6447,323.222
6448,184.71048
6449,47.22443
6450,0.2068291
6451,0.040542215
6452,0.022488276
6453,0.026289089
6454,0.092486866
6455,0.07126565
6456,0.06524763
6457,0.08045098
6458,0.036741383
6459,0.051944733
6460,0.057329234
6461,12.169977
6462,51.511417
6463,175.22867
6464,160.61284
6465,418.432
6466,511.78732
6467,671.41266
6468,618.1805
6469,382.22684
6470,323.99118
6471,229.36217
6472,100.19386
6473,25.973644
6474,0.02375518
6475,0.0069682016
6476,0.08393507
6477,0.044343065
6478,0.0674648
6479,0.021221329
6480,0.12352719
6481,0.002850625
6482,0.07981735
6483,0.047193665
6484,0.08076778
6485,19.292093
6486,123.68961
6487,275.017
6488,354.21283
6489,721.56866
6490,784.8673
6491,963.78284
6492,637.10986
6493,391.89667
6494,356.4995
6495,107.50412
6496,47.9298
6497,17.041357
6498,0.11687573
6499,0.32497135
6500,0.4735205
6501,0.22329883
6502,0.1498161
6503,0.235335
6504,0.33257285
6505,0.20081067
6506,0.178956
6507,0.201761
6508,0.19891034
6509,9.041239
6510,42.4167
6511,210.91182
6512,352.39435
6513,193.0607
6514,821.1113
6515,880.65686
6516,485.25134
6517,695.6323
6518,881.7395
6519,185.59467
6520,96.36622
6521,15.453886
6522,0.27366
6523,0.31230167
6524,0.20239434
6525,0.18022284
6526,0.1555175
6527,0.1162421
6528,0.158368
6529,0.07760037
6530,0.08140117
6531,0.092803635
6532,0.10959073
6533,13.839482
6534,81.4054
6535,166.32866
6536,240.91367
6537,447.505
6538,567.07684
6539,800.6295
6540,788.79
6541,659.838
6542,590.1693
6543,246.3725
6544,186.24881
6545,78.16104
6546,0.35031003
6547,0.1628025
6548,0.1770555
6549,0.20841233
6550,0.1938425
6551,0.18022284
6552,0.188458
6553,0.20334467
6554,0.17737217
6555,0.122577034
6556,0.13809666
6557,6.3645005
6558,53.418533
6559,181.41933
6560,251.6785
6561,295.61917
6562,285.65967
6563,880.65686
6564,844.193
6565,747.42236
6566,140.92804
6567,80.739265
6568,33.383366
6569,9.267714
6570,0.2537055
6571,0.0525782
6572,0.0642974
6573,0.13999733
6574,0.10864038
6575,0.1133915
6576,0.14664884
6577,0.16343583
6578,0.12796143
6579,0.14569883
6580,0.16945367
6581,4.249339
6582,40.000317
6583,83.52997
6584,196.28735
6585,234.68283
6586,273.3655
6587,305.21182
6588,323.586
6589,283.07767
6590,598.14636
6591,383.56317
6592,110.47456
6593,41.976437
6594,0.09628778
6595,0.0313569
6596,0.041492432
6597,0.079184
6598,0.04497653
6599,0.06714803
6600,0.1168756
6601,0.0867857
6602,0.08171793
6603,0.17388816
6604,0.13302916
6605,4.934434
6606,30.667683
6607,119.24075
6608,143.89766
6609,696.20215
6610,821.1113
6611,880.65686
6612,844.193
6613,382.968
6614,531.2385
6615,404.23767
6616,120.48392
6617,34.617676
6618,0.13271251
6619,0.027556034
6620,0.02660585
6621,0.059863117
6622,0.043709565
6623,0.050044317
6624,0.060496535
6625,0.0585962
6626,0.089953065
6627,0.10832382
6628,0.12606117
6629,16.69993
6630,79.16721
6631,214.5265
6632,244.8965
6633,388.453
6634,613.9788
6635,504.78818
6636,308.21884
6637,747.42236
6638,135.17583
6639,149.083
6640,91.09972
6641,21.426584
6642,0.17705557
6643,0.07823383
6644,0.12130995
6645,0.13049528
6646,0.06651465
6647,0.09058643
6648,0.20049417
6649,0.2020775
6650,0.21823134
6651,0.1890915
6652,0.16596967
6653,6.2419295
6654,34.564182
6655,46.67362
6656,135.49983
6657,359.84885
6658,451.73468
6659,483.62567
6660,418.041
6661,295.57382
6662,594.10815
6663,202.48466
6664,134.67401
6665,32.759407
6666,0.18022287
6667,0.07633342
6668,0.098821715
6669,0.13904697
6670,0.0975548
6671,0.09533748
6672,0.12986167
6673,0.11465843
6674,0.1013556
6675,0.10642324
6676,0.095971115
6677,10.107378
6678,103.43275
6679,328.60767
6680,440.24533
6681,696.18835
6682,542.3815
6683,738.80536
6684,842.8223
6685,831.01984
6686,545.2845
6687,450.84515
6688,176.48978
6689,14.759923
6690,0.783606
6691,0.188458
6692,0.313252
6693,0.52831584
6694,0.22393234
6695,0.109907314
6696,0.15361683
6697,0.1399975
6698,0.08456858
6699,0.10927405
6700,0.092486866
6701,21.625797
6702,118.33428
6703,474.2355
6704,428.3685
6705,694.48566
6706,761.09265
6707,737.3907
6708,872.081
6709,794.7598
6710,451.10983
6711,371.02396
6712,53.587666
6713,20.911264
6714,0.18434028
6715,0.0019004183
6716,0.0025338884
6717,0.00095021
6718,0.0044343066
6719,0.0022171533
6720,0.006334715
6721,0.010135558
6722,0.029456466
6723,0.033257283
6724,0.027556034
6725,10.948941
6726,138.0842
6727,439.51935
6728,561.58264
6729,766.49536
6730,753.95233
6731,1135.7665
6732,1076.8641
6733,812.4895
6734,708.4923
6735,625.705
6736,317.0065
6737,68.16293
6738,0.4972768
6739,0.0
6740,0.0
6741,0.00095020834
6742,0.0
6743,0.0
6744,0.001266945
6745,0.0022171533
6746,0.011085758
6747,0.0063347183
6748,0.0031673617
6749,16.762644
6750,86.83015
6751,282.64566
6752,594.0153
6753,894.5917
6754,801.8718
6755,872.9505
6756,1009.3285
6757,967.5182
6758,812.4167
6759,596.2117
6760,203.06967
6761,42.860767
6762,0.01773721
6763,0.0060179867
6764,0.010769018
6765,0.006968195
6766,0.013302913
6767,0.030089933
6768,0.030723417
6769,0.0262891
6770,0.019637642
6771,0.019637646
6772,0.038958568
6773,19.086866
6774,131.59187
6775,403.4455
6776,672.692
6777,740.05365
6778,717.93835
6779,938.3045
6780,772.07184
6781,737.66986
6782,169.06334
6783,185.3325
6784,71.568436
6785,25.04433
6786,0.37754938
6787,0.017420467
6788,0.013936395
6789,0.042759385
6790,0.043709565
6791,0.0386418
6792,0.036424667
6793,0.0411757
6794,0.050044313
6795,0.035474434
6796,0.062080268
6797,7.826876
6798,100.38478
6799,255.629
6800,440.53018
6801,764.0155
6802,799.45917
6803,971.577
6804,853.254
6805,761.4013
6806,586.9432
6807,381.39734
6808,78.811035
6809,45.785217
6810,0.4161912
6811,0.0022171517
6812,0.0022171533
6813,0.0019004167
6814,0.00475104
6815,0.007284925
6816,0.0104523
6817,0.0015836817
6818,0.005384515
6819,0.0019004167
6820,0.0025338884
6821,15.111815
6822,121.37237
6823,322.74985
6824,343.53784
6825,647.0958
6826,707.1818
6827,1034.628
6828,1059.5739
6829,1008.6868
6830,495.81967
6831,373.21365
6832,275.8845
6833,100.43165
6834,0.46275207
6835,0.0
6836,0.0
6837,0.0
6838,0.0
6839,0.00031673667
6840,0.0028506266
